"","rec_year","team","conference","position_group","avg_rating","total_rating","commits","avg_stars"
"10769",2013,"Idaho","FBS Independents","Receiver",0.768299996852875,0.7683,1,2
"10770",2013,"Idaho","FBS Independents","Running Back",0.743925005197525,2.9757,4,1.75
"10771",2013,"Idaho","FBS Independents","Special Teams",0.768149971961975,1.5363,2,2
"10772",2013,"Illinois","Big Ten","Defensive Back",0.827960002422333,4.1398,5,2.8
"10773",2013,"Illinois","Big Ten","Defensive Line",0.843020009994507,4.2151,5,3
"10774",2013,"Illinois","Big Ten","Offensive Line",0.82490000128746,1.6498,2,3
"10775",2013,"Illinois","Big Ten","Quarterback",0.927699983119965,0.9277,1,4
"10776",2013,"Illinois","Big Ten","Receiver",0.821979999542236,4.1099,5,2.8
"10777",2013,"Illinois","Big Ten","Running Back",0.822399973869324,0.8224,1,3
"10778",2013,"Illinois","Big Ten","Special Teams",0.854499995708466,1.709,2,3
"10779",2013,"Indiana","Big Ten","Defensive Back",0.856700003147125,2.5701,3,3.33333333333333
"10780",2013,"Indiana","Big Ten","Defensive Line",0.843450009822845,1.6869,2,3
"10781",2013,"Indiana","Big Ten","Linebacker",0.812800005078316,3.2512,4,3
"10782",2013,"Indiana","Big Ten","Offensive Line",0.885399997234344,1.7708,2,3.5
"10783",2013,"Indiana","Big Ten","Receiver",0.850160002708435,4.2508,5,3.2
"10784",2013,"Indiana","Big Ten","Running Back",0.837166666984558,2.5115,3,3
"10785",2013,"Indiana","Big Ten","Special Teams",0.792899996042252,1.5858,2,2
"10786",2013,"Iowa","Big Ten","Defensive Back",0.854600012302399,1.7092,2,3
"10787",2013,"Iowa","Big Ten","Defensive Line",0.8403500020504,1.6807,2,3
"10788",2013,"Iowa","Big Ten","Linebacker",0.832933326562246,2.4988,3,2.66666666666667
"10789",2013,"Iowa","Big Ten","Offensive Line",0.862800002098083,1.7256,2,3
"10790",2013,"Iowa","Big Ten","Quarterback",0.834100008010864,0.8341,1,3
"10791",2013,"Iowa","Big Ten","Receiver",0.832819998264313,4.1641,5,2.8
"10792",2013,"Iowa","Big Ten","Running Back",0.804199993610382,3.2168,4,2.5
"10793",2013,"Iowa","Big Ten","Special Teams",0.819750010967255,1.6395,2,3
"10794",2013,"Iowa State","Big 12","Defensive Back",0.810050010681152,3.2402,4,2.75
"10795",2013,"Iowa State","Big 12","Defensive Line",0.817800005276998,2.4534,3,3
"10796",2013,"Iowa State","Big 12","Linebacker",0.821200013160706,0.8212,1,3
"10797",2013,"Iowa State","Big 12","Offensive Line",0.828866670529048,4.9732,6,3
"10798",2013,"Iowa State","Big 12","Quarterback",0.811699986457825,0.8117,1,3
"10799",2013,"Iowa State","Big 12","Receiver",0.798600018024445,2.3958,3,2.66666666666667
"10800",2013,"Iowa State","Big 12","Running Back",0.814999997615814,0.815,1,3
"10801",2013,"Iowa State","Big 12","Special Teams",0.814649999141693,1.6293,2,3
"10802",2013,"Kansas","Big 12","Defensive Back",0.815900027751923,0.8159,1,3
"10803",2013,"Kansas","Big 12","Linebacker",0.844799995422363,1.6896,2,3
"10804",2013,"Kansas","Big 12","Offensive Line",0.836499989032745,0.8365,1,3
"10805",2013,"Kansas","Big 12","Quarterback",0.816300004720688,1.6326,2,3
"10806",2013,"Kansas","Big 12","Receiver",0.824600011110306,1.6492,2,3
"10807",2013,"Kansas State","Big 12","Defensive Back",0.799549996852875,1.5991,2,2.5
"10808",2013,"Kansas State","Big 12","Defensive Line",0.839833339055379,2.5195,3,3
"10809",2013,"Kansas State","Big 12","Linebacker",0.884199976921082,0.8842,1,3
"10810",2013,"Kansas State","Big 12","Offensive Line",0.814850002527237,1.6297,2,3
"10811",2013,"Kansas State","Big 12","Quarterback",0.816900014877319,0.8169,1,3
"10812",2013,"Kansas State","Big 12","Receiver",0.777666687965393,2.333,3,2.33333333333333
"10813",2013,"Kansas State","Big 12","Special Teams",0.813050001859665,1.6261,2,2.5
"10814",2013,"Kent State","Mid-American","Defensive Back",0.771450012922287,3.0858,4,2.25
"10815",2013,"Kent State","Mid-American","Defensive Line",0.754850000143051,1.5097,2,2
"10816",2013,"Kent State","Mid-American","Linebacker",0.776360011100769,3.8818,5,2.2
"10817",2013,"Kent State","Mid-American","Offensive Line",0.73309999704361,0.7331,1,2
"10818",2013,"Kent State","Mid-American","Quarterback",0.783999979496002,1.568,2,2.5
"10819",2013,"Kent State","Mid-American","Receiver",0.76146666208903,2.2844,3,2
"10820",2013,"Kent State","Mid-American","Running Back",0.791700005531311,0.7917,1,2
"10821",2013,"Kent State","Mid-American","Special Teams",0.750266671180725,2.2508,3,2
"10822",2013,"Kentucky","SEC","Defensive Back",0.846533338228861,2.5396,3,3
"10823",2013,"Kentucky","SEC","Defensive Line",0.868550002574921,3.4742,4,3.25
"10824",2013,"Kentucky","SEC","Offensive Line",0.82677498459816,3.3071,4,3
"10825",2013,"Kentucky","SEC","Quarterback",0.799000024795532,0.799,1,3
"10826",2013,"Kentucky","SEC","Receiver",0.845500022172928,1.691,2,3
"10827",2013,"Kentucky","SEC","Running Back",0.862633327643077,2.5879,3,3
"10828",2013,"Kentucky","SEC","Special Teams",0.859400004148483,1.7188,2,3.5
"10829",2013,"Louisiana","Sun Belt","Defensive Back",0.808733324209849,2.4262,3,2.66666666666667
"10830",2013,"Louisiana","Sun Belt","Defensive Line",0.781400005022685,2.3442,3,2.33333333333333
"10831",2013,"Louisiana","Sun Belt","Linebacker",0.860899984836578,0.8609,1,3
"10832",2013,"Louisiana","Sun Belt","Offensive Line",0.775349974632263,1.5507,2,2
"10833",2013,"Louisiana","Sun Belt","Receiver",0.814999997615814,2.445,3,2.66666666666667
"10834",2013,"Louisiana","Sun Belt","Running Back",0.810249984264374,1.6205,2,2.5
"10835",2013,"Louisiana","Sun Belt","Special Teams",0.804900010426839,2.4147,3,2.66666666666667
"10836",2013,"Louisiana Monroe","Sun Belt","Defensive Back",0.751899987459183,3.0076,4,2
"10837",2013,"Louisiana Monroe","Sun Belt","Defensive Line",0.790799975395203,1.5816,2,2
"10838",2013,"Louisiana Monroe","Sun Belt","Linebacker",0.768100023269653,0.7681,1,2
"10839",2013,"Louisiana Monroe","Sun Belt","Offensive Line",0.757419991493225,3.7871,5,2
"10840",2013,"Louisiana Monroe","Sun Belt","Quarterback",0.764099985361099,1.5282,2,2
"10841",2013,"Louisiana Monroe","Sun Belt","Running Back",0.795300006866455,0.7953,1,2
"10842",2013,"Louisiana Tech","Conference USA","Defensive Back",0.796050012111664,1.5921,2,2.5
"10843",2013,"Louisiana Tech","Conference USA","Defensive Line",0.785799980163574,0.7858,1,2
"10844",2013,"Louisiana Tech","Conference USA","Linebacker",0.831700026988983,0.8317,1,3
"10845",2013,"Louisiana Tech","Conference USA","Offensive Line",0.766849994659424,1.5337,2,2.5
"10846",2013,"Louisiana Tech","Conference USA","Receiver",0.800599992275238,0.8006,1,3
"10847",2013,"Louisiana Tech","Conference USA","Special Teams",0.756449997425079,3.0258,4,2.25
"10848",2013,"Louisville","American Athletic","Defensive Back",0.852249979972839,1.7045,2,3
"10849",2013,"Louisville","American Athletic","Defensive Line",0.860875010490417,3.4435,4,3
"10850",2013,"Louisville","American Athletic","Linebacker",0.851449996232986,3.4058,4,3.25
"10851",2013,"Louisville","American Athletic","Offensive Line",0.837466657161713,2.5124,3,3
"10852",2013,"Louisville","American Athletic","Quarterback",0.89190000295639,0.8919,1,4
"10853",2013,"Louisville","American Athletic","Receiver",0.907500028610229,1.815,2,3.5
"10854",2013,"Louisville","American Athletic","Special Teams",0.869599997997284,0.8696,1,3
"10855",2013,"LSU","SEC","Defensive Back",0.934933324654897,2.8048,3,4
"10856",2013,"LSU","SEC","Defensive Line",0.909928560256958,6.3695,7,3.71428571428571
"10857",2013,"LSU","SEC","Linebacker",0.911866664886475,2.7356,3,3.66666666666667
"10858",2013,"LSU","SEC","Offensive Line",0.914599999785423,3.6584,4,3.5
"10859",2013,"LSU","SEC","Quarterback",0.922300010919571,1.8446,2,4
"10860",2013,"LSU","SEC","Receiver",0.912825003266335,3.6513,4,3.75
"10861",2013,"Marshall","Conference USA","Defensive Back",0.838300009568532,2.5149,3,2.66666666666667
"10862",2013,"Marshall","Conference USA","Linebacker",0.810449987649918,1.6209,2,2.5
"10863",2013,"Marshall","Conference USA","Offensive Line",0.81742000579834,4.0871,5,2.6
"10864",2013,"Marshall","Conference USA","Quarterback",0.810500025749207,0.8105,1,3
"10865",2013,"Marshall","Conference USA","Receiver",0.798500001430511,2.3955,3,2.33333333333333
"10866",2013,"Marshall","Conference USA","Running Back",0.761199980974197,1.5224,2,2
"10867",2013,"Maryland","ACC","Defensive Back",0.822625011205673,3.2905,4,2.75
"10868",2013,"Maryland","ACC","Defensive Line",0.828233321507772,2.4847,3,3
"10869",2013,"Maryland","ACC","Linebacker",0.847424998879433,3.3897,4,3.25
"10870",2013,"Maryland","ACC","Offensive Line",0.858624994754791,3.4345,4,3.25
"10871",2013,"Maryland","ACC","Quarterback",0.865899980068207,0.8659,1,3
"10872",2013,"Maryland","ACC","Receiver",0.862100005149841,0.8621,1,3
"10873",2013,"Maryland","ACC","Special Teams",0.808925002813339,3.2357,4,2.5
"10874",2013,"Memphis","American Athletic","Defensive Back",0.774100005626678,2.3223,3,2
"10875",2013,"Memphis","American Athletic","Defensive Line",0.763199999928474,3.0528,4,2
"10876",2013,"Memphis","American Athletic","Linebacker",0.783699989318848,1.5674,2,2.5
"10877",2013,"Memphis","American Athletic","Offensive Line",0.752583314975103,4.5155,6,2
"10878",2013,"Memphis","American Athletic","Quarterback",0.850899994373322,0.8509,1,3
"10879",2013,"Memphis","American Athletic","Running Back",0.787980008125305,3.9399,5,2.2
"10880",2013,"Memphis","American Athletic","Special Teams",0.770200002193451,3.851,5,2.2
"10881",2013,"Miami","ACC","Defensive Back",0.92960000038147,1.8592,2,4
"10882",2013,"Miami","ACC","Defensive Line",0.911100000143051,1.8222,2,3.5
"10883",2013,"Miami","ACC","Linebacker",0.897000014781952,0.897,1,4
"10884",2013,"Miami","ACC","Offensive Line",0.848800003528595,0.8488,1,3
"10885",2013,"Miami","ACC","Quarterback",0.956700026988983,0.9567,1,4
"10886",2013,"Miami","ACC","Receiver",0.953100025653839,2.8593,3,4
"10887",2013,"Miami","ACC","Running Back",0.840899974107742,1.6818,2,3
"10888",2013,"Miami","ACC","Special Teams",0.885299980640411,1.7706,2,3.5
"10889",2013,"Miami (OH)","Mid-American","Defensive Back",0.783899998664856,3.9195,5,2.2
"10890",2013,"Miami (OH)","Mid-American","Defensive Line",0.768149971961975,1.5363,2,2
"10891",2013,"Miami (OH)","Mid-American","Linebacker",0.769024983048439,3.0761,4,2
"10892",2013,"Miami (OH)","Mid-American","Offensive Line",0.784533321857452,2.3536,3,2.33333333333333
"10893",2013,"Miami (OH)","Mid-American","Quarterback",0.789799988269806,0.7898,1,2
"10894",2013,"Miami (OH)","Mid-American","Receiver",0.743099987506866,0.7431,1,2
"10895",2013,"Miami (OH)","Mid-American","Running Back",0.785399993260702,2.3562,3,2
"10896",2013,"Miami (OH)","Mid-American","Special Teams",0.780933340390523,2.3428,3,2.33333333333333
"10897",2013,"Michigan","Big Ten","Defensive Back",0.910975009202957,3.6439,4,3.5
"10898",2013,"Michigan","Big Ten","Defensive Line",0.927466670672099,2.7824,3,4
"10899",2013,"Michigan","Big Ten","Linebacker",0.913399994373322,0.9134,1,4
"10900",2013,"Michigan","Big Ten","Offensive Line",0.938616673151652,5.6317,6,3.83333333333333
"10901",2013,"Michigan","Big Ten","Quarterback",0.967400014400482,0.9674,1,4
"10902",2013,"Michigan","Big Ten","Receiver",0.873900008201599,4.3695,5,3.2
"10903",2013,"Michigan","Big Ten","Running Back",0.932333330313365,2.797,3,4.33333333333333
"10904",2013,"Michigan","Big Ten","Special Teams",0.853466669718424,2.5604,3,3
"10905",2013,"Michigan State","Big Ten","Defensive Back",0.846766670544942,2.5403,3,3
"10906",2013,"Michigan State","Big Ten","Defensive Line",0.837050005793571,3.3482,4,3
"10907",2013,"Michigan State","Big Ten","Linebacker",0.883733332157135,2.6512,3,3.66666666666667
"10908",2013,"Michigan State","Big Ten","Offensive Line",0.891300022602081,0.8913,1,4
"10909",2013,"Michigan State","Big Ten","Quarterback",0.917599976062775,0.9176,1,4
"10910",2013,"Michigan State","Big Ten","Receiver",0.826599995295207,2.4798,3,2.66666666666667
"10911",2013,"Michigan State","Big Ten","Running Back",0.858850002288818,1.7177,2,3
"10912",2013,"Michigan State","Big Ten","Special Teams",0.848049998283386,1.6961,2,3
"10913",2013,"Middle Tennessee","Conference USA","Defensive Back",0.775599986314774,1.5512,2,2.5
"10914",2013,"Middle Tennessee","Conference USA","Defensive Line",0.787920022010803,3.9396,5,2.4
"10915",2013,"Middle Tennessee","Conference USA","Linebacker",0.739099979400635,1.4782,2,2
"10916",2013,"Middle Tennessee","Conference USA","Offensive Line",0.752366662025452,2.2571,3,2
"10917",2013,"Middle Tennessee","Conference USA","Quarterback",0.779699981212616,0.7797,1,2
"10918",2013,"Middle Tennessee","Conference USA","Receiver",0.799799998601278,2.3994,3,2.66666666666667
"10919",2013,"Middle Tennessee","Conference USA","Running Back",0.83295002579689,1.6659,2,3
"10920",2013,"Middle Tennessee","Conference USA","Special Teams",0.773750007152557,1.5475,2,2.5
"10921",2013,"Minnesota","Big Ten","Defensive Back",0.806549996137619,1.6131,2,3
"10922",2013,"Minnesota","Big Ten","Defensive Line",0.822766681512197,2.4683,3,3
"10923",2013,"Minnesota","Big Ten","Linebacker",0.826200008392334,1.6524,2,3
"10924",2013,"Minnesota","Big Ten","Offensive Line",0.83899998664856,0.839,1,3
"10925",2013,"Minnesota","Big Ten","Quarterback",0.811699986457825,0.8117,1,3
"10926",2013,"Minnesota","Big Ten","Receiver",0.83585000038147,3.3434,4,3
"10927",2013,"Minnesota","Big Ten","Running Back",0.859899997711182,0.8599,1,3
"10928",2013,"Minnesota","Big Ten","Special Teams",0.791899998982747,2.3757,3,2.66666666666667
"10929",2013,"Mississippi State","SEC","Defensive Back",0.866266667842865,2.5988,3,3.33333333333333
"10930",2013,"Mississippi State","SEC","Defensive Line",0.909049987792969,1.8181,2,4
"10931",2013,"Mississippi State","SEC","Offensive Line",0.853700002034505,2.5611,3,3
"10932",2013,"Mississippi State","SEC","Quarterback",0.864399999380112,1.7288,2,3.5
"10933",2013,"Mississippi State","SEC","Receiver",0.870199993252754,3.4808,4,3.25
"10934",2013,"Mississippi State","SEC","Special Teams",0.853924989700317,3.4157,4,3
"10935",2013,"Missouri","SEC","Defensive Back",0.855350017547607,1.7107,2,3.5
"10936",2013,"Missouri","SEC","Defensive Line",0.840900003910065,5.0454,6,3
"10937",2013,"Missouri","SEC","Linebacker",0.85275000333786,1.7055,2,3
"10938",2013,"Missouri","SEC","Offensive Line",0.846599996089935,2.5398,3,3
"10939",2013,"Missouri","SEC","Quarterback",0.872500002384186,1.745,2,3
"10940",2013,"Missouri","SEC","Receiver",0.85139998793602,1.7028,2,3
"10941",2013,"Missouri","SEC","Special Teams",0.850600004196167,1.7012,2,3
"10942",2013,"Navy","FBS Independents","Defensive Back",0.699999988079071,0.7,1,2
"10943",2013,"Navy","FBS Independents","Defensive Line",0.781383335590363,4.6883,6,2.33333333333333
"10944",2013,"Navy","FBS Independents","Linebacker",0.760200013717016,4.5612,6,2
"10945",2013,"Navy","FBS Independents","Offensive Line",0.763733327388763,2.2912,3,2
"10946",2013,"Navy","FBS Independents","Quarterback",0.763100028038025,0.7631,1,2
"10947",2013,"Navy","FBS Independents","Receiver",0.783066650231679,2.3492,3,2.33333333333333
"10948",2013,"Navy","FBS Independents","Running Back",0.781000018119812,0.781,1,2
"10949",2013,"Navy","FBS Independents","Special Teams",0.739799976348877,0.7398,1,2
"10950",2013,"NC State","ACC","Defensive Back",0.824299991130829,2.4729,3,3
"10951",2013,"NC State","ACC","Defensive Line",0.85385000705719,1.7077,2,3
"10952",2013,"NC State","ACC","Linebacker",0.819624990224838,3.2785,4,2.75
"10953",2013,"NC State","ACC","Offensive Line",0.842533349990845,2.5276,3,3
"10954",2013,"NC State","ACC","Quarterback",0.751900017261505,0.7519,1,2
"10955",2013,"NC State","ACC","Receiver",0.813166658083598,2.4395,3,3
"10956",2013,"NC State","ACC","Running Back",0.84196666876475,2.5259,3,3
"10957",2013,"NC State","ACC","Special Teams",0.819350004196167,1.6387,2,3
"10958",2013,"Nebraska","Big Ten","Defensive Back",0.865400016307831,1.7308,2,3
"10959",2013,"Nebraska","Big Ten","Defensive Line",0.862650007009506,3.4506,4,3.25
"10960",2013,"Nebraska","Big Ten","Linebacker",0.891866683959961,2.6756,3,3.66666666666667
"10961",2013,"Nebraska","Big Ten","Offensive Line",0.822875007987022,3.2915,4,2.5
"10962",2013,"Nebraska","Big Ten","Quarterback",0.894599974155426,0.8946,1,4
"10963",2013,"Nebraska","Big Ten","Receiver",0.821625009179115,3.2865,4,2.75
"10964",2013,"Nebraska","Big Ten","Running Back",0.923099994659424,1.8462,2,4
"10965",2013,"Nebraska","Big Ten","Special Teams",0.830733319123586,2.4922,3,2.66666666666667
"10966",2013,"Nevada","Mountain West","Defensive Back",0.782400012016296,0.7824,1,2
"10967",2013,"Nevada","Mountain West","Defensive Line",0.753099977970123,0.7531,1,2
"10968",2013,"Nevada","Mountain West","Linebacker",0.811850011348724,1.6237,2,3
"10969",2013,"Nevada","Mountain West","Offensive Line",0.778933346271515,2.3368,3,2.33333333333333
"10970",2013,"Nevada","Mountain West","Quarterback",0.7882000207901,0.7882,1,2
"10971",2013,"Nevada","Mountain West","Receiver",0.777750015258789,1.5555,2,2
"10972",2013,"Nevada","Mountain West","Special Teams",0.788300017515818,2.3649,3,2.33333333333333
"10973",2013,"New Mexico","Mountain West","Defensive Back",0.782366673151652,2.3471,3,2.33333333333333
"10974",2013,"New Mexico","Mountain West","Defensive Line",0.804199993610382,4.021,5,2.6
"10975",2013,"New Mexico","Mountain West","Linebacker",0.7846499979496,3.1386,4,2.5
"10976",2013,"New Mexico","Mountain West","Offensive Line",0.761600017547607,0.7616,1,2
"10977",2013,"New Mexico","Mountain West","Quarterback",0.798200011253357,0.7982,1,3
"10978",2013,"New Mexico","Mountain West","Receiver",0.77400000890096,2.322,3,2.33333333333333
"10979",2013,"New Mexico","Mountain West","Running Back",0.818300008773804,0.8183,1,3
