"","year","team","conference","division","total_games","total_wins","total_losses","total_ties","conference_games","conference_wins","conference_losses","conference_ties","home_games","home_wins","home_losses","home_ties","away_games","away_wins","away_losses","away_ties"
"1559",2013,"Ball State","Mid-American","West",13,10,3,0,8,7,1,0,6,6,0,0,6,4,2,0
"1560",2013,"Baylor","Big 12","",13,11,2,0,9,8,1,0,7,7,0,0,4,3,1,0
"1561",2013,"Boise State","Mountain West","Mountain",13,8,5,0,8,6,2,0,6,6,0,0,6,2,4,0
"1562",2013,"Boston College","ACC","Atlantic",13,7,6,0,8,4,4,0,6,5,1,0,6,2,4,0
"1563",2013,"Bowling Green","Mid-American","East",14,10,4,0,9,8,1,0,6,5,1,0,6,4,2,0
"1564",2013,"Buffalo","Mid-American","East",13,8,5,0,8,6,2,0,6,5,1,0,6,3,3,0
"1565",2013,"BYU","FBS Independents","",13,8,5,0,0,0,0,0,6,5,1,0,6,3,3,0
"1566",2013,"California","Pac-12","North",12,1,11,0,9,0,9,0,7,1,6,0,5,0,5,0
"1567",2013,"Central Michigan","Mid-American","West",12,6,6,0,8,5,3,0,5,3,2,0,7,3,4,0
"1568",2013,"Cincinnati","American Athletic","",13,9,4,0,8,6,2,0,6,5,1,0,6,4,2,0
"1569",2013,"Clemson","ACC","Atlantic",13,11,2,0,8,7,1,0,7,6,1,0,5,4,1,0
"1570",2013,"Colorado","Pac-12","South",12,4,8,0,9,1,8,0,6,3,3,0,5,0,5,0
"1571",2013,"Colorado State","Mountain West","Mountain",14,8,6,0,8,5,3,0,6,4,2,0,6,3,3,0
"1572",2013,"Connecticut","American Athletic","",12,3,9,0,8,3,5,0,7,2,5,0,5,1,4,0
"1573",2013,"Duke","ACC","Coastal",14,10,4,0,9,6,3,0,7,5,2,0,5,5,0,0
"1574",2013,"East Carolina","Conference USA","East",13,10,3,0,8,6,2,0,6,5,1,0,6,4,2,0
"1575",2013,"Eastern Michigan","Mid-American","West",12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
"1576",2013,"Florida","SEC","East",12,4,8,0,8,3,5,0,6,3,3,0,5,1,4,0
"1577",2013,"Florida Atlantic","Conference USA","East",12,6,6,0,8,4,4,0,5,3,2,0,7,3,4,0
"1578",2013,"Florida International","Conference USA","East",12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
"1579",2013,"Florida State","ACC","Atlantic",14,14,0,0,9,9,0,0,7,7,0,0,5,5,0,0
"1580",2013,"Fresno State","Mountain West","West",13,11,2,0,9,8,1,0,7,7,0,0,5,4,1,0
"1581",2013,"Georgia","SEC","East",13,8,5,0,8,5,3,0,6,5,1,0,5,2,3,0
"1582",2013,"Georgia State","Sun Belt","",12,0,12,0,7,0,7,0,7,0,7,0,5,0,5,0
"1583",2013,"Georgia Tech","ACC","Coastal",13,7,6,0,8,5,3,0,7,5,2,0,5,2,3,0
"1584",2013,"Hawai'i","Mountain West","West",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"1585",2013,"Houston","American Athletic","",13,8,5,0,8,5,3,0,6,4,2,0,5,3,2,0
"1586",2013,"Idaho","FBS Independents","",12,1,11,0,0,0,0,0,5,1,4,0,7,0,7,0
"1587",2013,"Illinois","Big Ten","Leaders",12,4,8,0,8,1,7,0,8,3,5,0,4,1,3,0
"1588",2013,"Indiana","Big Ten","Leaders",12,5,7,0,8,3,5,0,8,5,3,0,4,0,4,0
"1589",2013,"Iowa","Big Ten","Legends",13,8,5,0,8,5,3,0,7,4,3,0,5,4,1,0
"1590",2013,"Iowa State","Big 12","",12,3,9,0,9,2,7,0,6,1,5,0,6,2,4,0
"1591",2013,"Kansas","Big 12","",12,3,9,0,9,1,8,0,7,3,4,0,5,0,5,0
"1592",2013,"Kansas State","Big 12","",13,8,5,0,9,5,4,0,8,5,3,0,4,2,2,0
"1593",2013,"Kent State","Mid-American","East",12,4,8,0,8,3,5,0,5,2,3,0,7,2,5,0
"1594",2013,"Kentucky","SEC","East",12,2,10,0,8,0,8,0,7,2,5,0,4,0,4,0
"1595",2013,"Louisiana","Sun Belt","",13,9,4,0,7,5,2,0,5,4,1,0,7,4,3,0
"1596",2013,"Louisiana Monroe","Sun Belt","",12,6,6,0,7,4,3,0,5,2,3,0,7,4,3,0
"1597",2013,"Louisiana Tech","Conference USA","West",12,4,8,0,8,3,5,0,5,2,3,0,6,2,4,0
"1598",2013,"Louisville","American Athletic","",13,12,1,0,8,7,1,0,7,6,1,0,5,5,0,0
"1599",2013,"LSU","SEC","West",13,10,3,0,8,5,3,0,7,7,0,0,4,1,3,0
"1600",2013,"Marshall","Conference USA","East",14,10,4,0,9,7,2,0,6,6,0,0,7,3,4,0
"1601",2013,"Maryland","ACC","Atlantic",13,7,6,0,8,3,5,0,7,4,3,0,5,3,2,0
"1602",2013,"Memphis","American Athletic","",12,3,9,0,8,1,7,0,7,2,5,0,5,1,4,0
"1603",2013,"Miami","ACC","Coastal",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"1604",2013,"Miami (OH)","Mid-American","East",12,0,12,0,8,0,8,0,5,0,5,0,7,0,7,0
"1605",2013,"Michigan","Big Ten","Legends",13,7,6,0,8,3,5,0,7,5,2,0,5,2,3,0
"1606",2013,"Michigan State","Big Ten","Legends",14,13,1,0,9,9,0,0,7,7,0,0,5,4,1,0
"1607",2013,"Middle Tennessee","Conference USA","East",13,8,5,0,8,6,2,0,6,5,1,0,6,3,3,0
"1608",2013,"Minnesota","Big Ten","Legends",13,8,5,0,8,4,4,0,7,5,2,0,5,3,2,0
"1609",2013,"Mississippi State","SEC","West",13,7,6,0,8,3,5,0,7,5,2,0,4,1,3,0
"1610",2013,"Missouri","SEC","East",14,12,2,0,9,7,2,0,7,6,1,0,5,5,0,0
"1611",2013,"Navy","FBS Independents","",13,9,4,0,0,0,0,0,5,5,0,0,6,2,4,0
"1612",2013,"NC State","ACC","Atlantic",12,3,9,0,8,0,8,0,8,3,5,0,4,0,4,0
"1613",2013,"Nebraska","Big Ten","Legends",13,9,4,0,8,5,3,0,8,5,3,0,4,3,1,0
"1614",2013,"Nevada","Mountain West","West",12,4,8,0,8,3,5,0,6,4,2,0,6,0,6,0
"1615",2013,"New Mexico","Mountain West","Mountain",12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"1616",2013,"New Mexico State","FBS Independents","",12,2,10,0,0,0,0,0,7,2,5,0,5,0,5,0
"1617",2013,"North Carolina","ACC","Coastal",13,7,6,0,8,4,4,0,7,4,3,0,5,2,3,0
"1618",2013,"Northern Illinois","Mid-American","West",14,12,2,0,9,8,1,0,5,5,0,0,7,7,0,0
"1619",2013,"North Texas","Conference USA","West",13,9,4,0,8,6,2,0,6,5,1,0,6,3,3,0
"1620",2013,"Northwestern","Big Ten","Legends",12,5,7,0,8,1,7,0,7,3,4,0,5,2,3,0
"1621",2013,"Notre Dame","FBS Independents","",13,9,4,0,0,0,0,0,6,5,1,0,5,2,3,0
"1622",2013,"Ohio","Mid-American","East",13,7,6,0,8,4,4,0,7,5,2,0,5,2,3,0
"1623",2013,"Ohio State","Big Ten","Leaders",14,12,2,0,9,8,1,0,7,7,0,0,5,5,0,0
"1624",2013,"Oklahoma","Big 12","",13,11,2,0,9,7,2,0,6,6,0,0,5,4,1,0
"1625",2013,"Oklahoma State","Big 12","",13,10,3,0,9,7,2,0,6,5,1,0,5,4,1,0
"1626",2013,"Ole Miss","SEC","West",13,8,5,0,8,3,5,0,7,5,2,0,5,2,3,0
"1627",2013,"Oregon","Pac-12","North",13,11,2,0,9,7,2,0,7,7,0,0,5,3,2,0
"1628",2013,"Oregon State","Pac-12","North",13,7,6,0,9,4,5,0,6,2,4,0,6,4,2,0
"1629",2013,"Penn State","Big Ten","Leaders",12,7,5,0,8,4,4,0,7,5,2,0,4,1,3,0
"1630",2013,"Pittsburgh","ACC","Coastal",13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"1631",2013,"Purdue","Big Ten","Leaders",12,1,11,0,8,0,8,0,7,1,6,0,5,0,5,0
"1632",2013,"Rice","Conference USA","West",14,10,4,0,9,8,1,0,6,6,0,0,6,4,2,0
"1633",2013,"Rutgers","American Athletic","",13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
"1634",2013,"San Diego State","Mountain West","West",13,8,5,0,8,6,2,0,6,3,3,0,6,4,2,0
"1635",2013,"San José State","Mountain West","West",12,6,6,0,8,5,3,0,6,3,3,0,6,3,3,0
"1636",2013,"SMU","American Athletic","",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"1637",2013,"South Alabama","Sun Belt","",12,6,6,0,7,4,3,0,6,4,2,0,6,2,4,0
"1638",2013,"South Carolina","SEC","East",13,11,2,0,8,6,2,0,7,7,0,0,5,3,2,0
"1639",2013,"Southern Mississippi","Conference USA","East",12,1,11,0,8,1,7,0,5,0,5,0,7,1,6,0
"1640",2013,"South Florida","American Athletic","",12,2,10,0,8,2,6,0,7,1,6,0,5,1,4,0
"1641",2013,"Stanford","Pac-12","North",14,11,3,0,10,8,2,0,7,7,0,0,6,4,2,0
"1642",2013,"Syracuse","ACC","Atlantic",13,7,6,0,8,4,4,0,6,4,2,0,5,2,3,0
"1643",2013,"TCU","Big 12","",12,4,8,0,9,2,7,0,6,3,3,0,5,1,4,0
"1644",2013,"Temple","American Athletic","",12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
"1645",2013,"Tennessee","SEC","East",12,5,7,0,8,2,6,0,7,4,3,0,5,1,4,0
"1646",2013,"Texas","Big 12","",13,8,5,0,9,7,2,0,6,4,2,0,5,3,2,0
"1647",2013,"Texas A&M","SEC","West",13,9,4,0,8,4,4,0,8,6,2,0,4,2,2,0
"1648",2013,"Texas State","Sun Belt","",12,6,6,0,7,2,5,0,6,4,2,0,6,2,4,0
"1649",2013,"Texas Tech","Big 12","",13,8,5,0,9,4,5,0,6,4,2,0,5,3,2,0
"1650",2013,"Toledo","Mid-American","West",12,7,5,0,8,5,3,0,6,5,1,0,6,2,4,0
"1651",2013,"Troy","Sun Belt","",12,6,6,0,7,4,3,0,5,4,1,0,7,2,5,0
"1652",2013,"Tulane","Conference USA","West",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"1653",2013,"Tulsa","Conference USA","West",12,3,9,0,8,2,6,0,6,1,5,0,6,2,4,0
"1654",2013,"UAB","Conference USA","East",12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
"1655",2013,"UCF","American Athletic","",13,12,1,0,8,8,0,0,6,5,1,0,6,6,0,0
"1656",2013,"UCLA","Pac-12","South",13,10,3,0,9,6,3,0,6,5,1,0,6,4,2,0
"1657",2013,"UMass","Mid-American","East",12,1,11,0,8,1,7,0,6,1,5,0,6,0,6,0
"1658",2013,"UNLV","Mountain West","West",13,7,6,0,8,5,3,0,7,4,3,0,5,3,2,0
"1659",2013,"USC","Pac-12","South",14,10,4,0,9,6,3,0,7,5,2,0,6,4,2,0
"1660",2013,"Utah","Pac-12","South",12,5,7,0,9,2,7,0,7,4,3,0,5,1,4,0
"1661",2013,"Utah State","Mountain West","Mountain",14,9,5,0,9,7,2,0,6,4,2,0,7,4,3,0
"1662",2013,"UTEP","Conference USA","West",12,2,10,0,8,1,7,0,5,1,4,0,7,1,6,0
"1663",2013,"UT San Antonio","Conference USA","West",12,7,5,0,8,6,2,0,6,3,3,0,6,4,2,0
"1664",2013,"Vanderbilt","SEC","East",13,9,4,0,8,4,4,0,7,5,2,0,5,3,2,0
"1665",2013,"Virginia","ACC","Coastal",12,2,10,0,8,0,8,0,8,2,6,0,4,0,4,0
"1666",2013,"Virginia Tech","ACC","Coastal",13,8,5,0,8,5,3,0,6,4,2,0,5,4,1,0
"1667",2013,"Wake Forest","ACC","Atlantic",12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"1668",2013,"Washington","Pac-12","North",13,9,4,0,9,5,4,0,7,6,1,0,5,2,3,0
"1669",2013,"Washington State","Pac-12","North",13,6,7,0,9,4,5,0,6,3,3,0,6,3,3,0
"1670",2013,"Western Kentucky","Sun Belt","",12,8,4,0,7,4,3,0,5,3,2,0,6,4,2,0
"1671",2013,"Western Michigan","Mid-American","West",12,1,11,0,8,1,7,0,5,0,5,0,7,1,6,0
"1672",2013,"West Virginia","Big 12","",12,4,8,0,9,2,7,0,6,3,3,0,6,1,5,0
"1673",2013,"Wisconsin","Big Ten","Leaders",13,9,4,0,8,6,2,0,7,6,1,0,5,3,2,0
"1674",2013,"Wyoming","Mountain West","Mountain",12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
"1675",2014,"Air Force","Mountain West","Mountain",13,10,3,0,8,5,3,0,6,6,0,0,6,3,3,0
"1676",2014,"Akron","Mid-American","East",12,5,7,0,8,3,5,0,6,4,2,0,6,1,5,0
"1677",2014,"Alabama","SEC","West",14,12,2,0,9,8,1,0,7,7,0,0,4,3,1,0
"1678",2014,"Appalachian State","Sun Belt","",12,7,5,0,8,6,2,0,6,4,2,0,6,3,3,0
"1679",2014,"Arizona","Pac-12","South",14,10,4,0,10,7,3,0,7,6,1,0,5,4,1,0
"1680",2014,"Arizona State","Pac-12","South",13,10,3,0,9,6,3,0,6,5,1,0,6,4,2,0
"1681",2014,"Arkansas","SEC","West",13,7,6,0,8,2,6,0,7,5,2,0,4,1,3,0
"1682",2014,"Arkansas State","Sun Belt","",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"1683",2014,"Army","FBS Independents","",12,4,8,0,0,0,0,0,5,3,2,0,5,0,5,0
"1684",2014,"Auburn","SEC","West",13,8,5,0,8,4,4,0,7,6,1,0,5,2,3,0
"1685",2014,"Ball State","Mid-American","West",12,5,7,0,8,4,4,0,6,3,3,0,6,2,4,0
"1686",2014,"Baylor","Big 12","",13,11,2,0,9,8,1,0,6,6,0,0,5,4,1,0
"1687",2014,"Boise State","Mountain West","Mountain",14,12,2,0,9,8,1,0,7,7,0,0,5,4,1,0
"1688",2014,"Boston College","ACC","Atlantic",13,7,6,0,8,4,4,0,7,3,4,0,5,4,1,0
"1689",2014,"Bowling Green","Mid-American","East",14,8,6,0,9,5,4,0,6,4,2,0,6,3,3,0
"1690",2014,"Buffalo","Mid-American","East",11,5,6,0,7,3,4,0,6,4,2,0,5,1,4,0
"1691",2014,"BYU","FBS Independents","",13,8,5,0,0,0,0,0,6,4,2,0,6,4,2,0
"1692",2014,"California","Pac-12","North",12,5,7,0,9,3,6,0,7,2,5,0,5,3,2,0
"1693",2014,"Central Michigan","Mid-American","West",13,7,6,0,8,5,3,0,6,3,3,0,6,4,2,0
"1694",2014,"Cincinnati","American Athletic","",13,9,4,0,8,7,1,0,6,5,1,0,6,4,2,0
"1695",2014,"Clemson","ACC","Atlantic",13,10,3,0,8,6,2,0,7,7,0,0,5,2,3,0
"1696",2014,"Colorado","Pac-12","South",12,2,10,0,9,0,9,0,6,1,5,0,5,1,4,0
"1697",2014,"Colorado State","Mountain West","Mountain",13,10,3,0,8,6,2,0,6,6,0,0,5,3,2,0
"1698",2014,"Connecticut","American Athletic","",12,2,10,0,8,1,7,0,7,2,5,0,4,0,4,0
"1699",2014,"Duke","ACC","Coastal",13,9,4,0,8,5,3,0,7,5,2,0,5,4,1,0
"1700",2014,"East Carolina","American Athletic","",13,8,5,0,8,5,3,0,6,5,1,0,6,3,3,0
"1701",2014,"Eastern Michigan","Mid-American","West",12,2,10,0,8,1,7,0,5,2,3,0,7,0,7,0
"1702",2014,"Florida","SEC","East",12,7,5,0,8,4,4,0,6,3,3,0,4,2,2,0
"1703",2014,"Florida Atlantic","Conference USA","East",12,3,9,0,8,2,6,0,5,3,2,0,7,0,7,0
"1704",2014,"Florida International","Conference USA","East",12,4,8,0,8,3,5,0,8,3,5,0,4,1,3,0
"1705",2014,"Florida State","ACC","Atlantic",14,13,1,0,9,9,0,0,7,7,0,0,4,4,0,0
"1706",2014,"Fresno State","Mountain West","West",14,6,8,0,9,5,4,0,6,4,2,0,7,2,5,0
"1707",2014,"Georgia","SEC","East",13,10,3,0,8,6,2,0,7,6,1,0,4,3,1,0
"1708",2014,"Georgia Southern","Sun Belt","",12,9,3,0,8,8,0,0,5,5,0,0,7,4,3,0
"1709",2014,"Georgia State","Sun Belt","",12,1,11,0,8,0,8,0,6,1,5,0,6,0,6,0
"1710",2014,"Georgia Tech","ACC","Coastal",14,11,3,0,9,6,3,0,6,5,1,0,6,5,1,0
"1711",2014,"Hawai'i","Mountain West","West",13,4,9,0,8,3,5,0,7,3,4,0,6,1,5,0
"1712",2014,"Houston","American Athletic","",13,8,5,0,8,5,3,0,7,4,3,0,5,3,2,0
"1713",2014,"Idaho","Sun Belt","",11,1,10,0,8,1,7,0,5,1,4,0,6,0,6,0
"1714",2014,"Illinois","Big Ten","West",13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
"1715",2014,"Indiana","Big Ten","East",12,4,8,0,8,1,7,0,6,3,3,0,6,1,5,0
"1716",2014,"Iowa","Big Ten","West",13,7,6,0,8,4,4,0,7,4,3,0,5,3,2,0
"1717",2014,"Iowa State","Big 12","",12,2,10,0,9,0,9,0,7,1,6,0,5,1,4,0
"1718",2014,"Kansas","Big 12","",12,3,9,0,9,1,8,0,6,3,3,0,6,0,6,0
"1719",2014,"Kansas State","Big 12","",13,9,4,0,9,7,2,0,7,6,1,0,5,3,2,0
"1720",2014,"Kent State","Mid-American","East",11,2,9,0,7,1,6,0,6,2,4,0,5,0,5,0
"1721",2014,"Kentucky","SEC","East",12,5,7,0,8,2,6,0,7,5,2,0,5,0,5,0
"1722",2014,"Louisiana","Sun Belt","",13,9,4,0,8,7,1,0,6,4,2,0,6,4,2,0
"1723",2014,"Louisiana Monroe","Sun Belt","",12,4,8,0,8,3,5,0,5,3,2,0,7,1,6,0
"1724",2014,"Louisiana Tech","Conference USA","West",14,9,5,0,9,7,2,0,5,4,1,0,8,4,4,0
"1725",2014,"Louisville","ACC","Atlantic",13,9,4,0,8,5,3,0,6,5,1,0,6,4,2,0
"1726",2014,"LSU","SEC","West",13,8,5,0,8,4,4,0,7,5,2,0,4,2,2,0
"1727",2014,"Marshall","Conference USA","East",14,13,1,0,9,8,1,0,7,6,1,0,6,6,0,0
"1728",2014,"Maryland","Big Ten","East",13,7,6,0,8,4,4,0,6,2,4,0,6,5,1,0
"1729",2014,"Memphis","American Athletic","",13,10,3,0,8,7,1,0,6,5,1,0,6,4,2,0
"1730",2014,"Miami","ACC","Coastal",13,6,7,0,8,3,5,0,7,5,2,0,5,1,4,0
"1731",2014,"Miami (OH)","Mid-American","East",12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
"1732",2014,"Michigan","Big Ten","East",12,5,7,0,8,3,5,0,7,4,3,0,5,1,4,0
"1733",2014,"Michigan State","Big Ten","East",13,11,2,0,8,7,1,0,7,6,1,0,5,4,1,0
"1734",2014,"Middle Tennessee","Conference USA","East",12,6,6,0,8,5,3,0,6,5,1,0,6,1,5,0
"1735",2014,"Minnesota","Big Ten","West",13,8,5,0,8,5,3,0,7,6,1,0,5,2,3,0
"1736",2014,"Mississippi State","SEC","West",13,10,3,0,8,6,2,0,7,7,0,0,5,3,2,0
"1737",2014,"Missouri","SEC","East",14,11,3,0,9,7,2,0,7,5,2,0,5,5,0,0
"1738",2014,"Navy","FBS Independents","",13,8,5,0,0,0,0,0,5,3,2,0,4,3,1,0
"1739",2014,"NC State","ACC","Atlantic",13,8,5,0,8,3,5,0,7,4,3,0,5,3,2,0
"1740",2014,"Nebraska","Big Ten","West",13,9,4,0,8,5,3,0,7,6,1,0,5,3,2,0
"1741",2014,"Nevada","Mountain West","West",13,7,6,0,8,4,4,0,6,3,3,0,6,4,2,0
"1742",2014,"New Mexico","Mountain West","Mountain",12,4,8,0,8,2,6,0,6,1,5,0,6,3,3,0
"1743",2014,"New Mexico State","Sun Belt","",12,2,10,0,8,1,7,0,6,1,5,0,6,1,5,0
"1744",2014,"North Carolina","ACC","Coastal",13,6,7,0,8,4,4,0,6,4,2,0,6,2,4,0
"1745",2014,"Northern Illinois","Mid-American","West",14,11,3,0,9,8,1,0,5,4,1,0,7,6,1,0
"1746",2014,"North Texas","Conference USA","West",12,4,8,0,8,2,6,0,6,4,2,0,6,0,6,0
"1747",2014,"Northwestern","Big Ten","West",12,5,7,0,8,3,5,0,7,2,5,0,5,3,2,0
"1748",2014,"Notre Dame","FBS Independents","",13,8,5,0,0,0,0,0,6,4,2,0,3,0,3,0
"1749",2014,"Ohio","Mid-American","East",12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"1750",2014,"Ohio State","Big Ten","East",15,14,1,0,9,9,0,0,7,6,1,0,4,4,0,0
"1751",2014,"Oklahoma","Big 12","",13,8,5,0,9,5,4,0,6,3,3,0,5,4,1,0
"1752",2014,"Oklahoma State","Big 12","",13,7,6,0,9,4,5,0,6,4,2,0,5,2,3,0
"1753",2014,"Old Dominion","Conference USA","East",12,6,6,0,8,4,4,0,6,4,2,0,6,2,4,0
"1754",2014,"Ole Miss","SEC","West",13,9,4,0,8,5,3,0,7,6,1,0,4,2,2,0
"1755",2014,"Oregon","Pac-12","North",15,13,2,0,10,9,1,0,7,6,1,0,5,5,0,0
"1756",2014,"Oregon State","Pac-12","North",12,5,7,0,9,2,7,0,7,3,4,0,5,2,3,0
"1757",2014,"Penn State","Big Ten","East",13,7,6,0,8,2,6,0,7,3,4,0,4,2,2,0
"1758",2014,"Pittsburgh","ACC","Coastal",13,6,7,0,8,4,4,0,7,3,4,0,5,3,2,0
"1759",2014,"Purdue","Big Ten","West",12,3,9,0,8,1,7,0,7,2,5,0,4,1,3,0
"1760",2014,"Rice","Conference USA","West",13,8,5,0,8,5,3,0,5,4,1,0,7,3,4,0
"1761",2014,"Rutgers","Big Ten","East",13,8,5,0,8,3,5,0,6,4,2,0,6,3,3,0
"1762",2014,"San Diego State","Mountain West","West",13,7,6,0,8,5,3,0,6,6,0,0,6,1,5,0
"1763",2014,"San José State","Mountain West","West",12,3,9,0,8,2,6,0,5,2,3,0,7,1,6,0
"1764",2014,"SMU","American Athletic","",12,1,11,0,8,1,7,0,6,0,6,0,6,1,5,0
"1765",2014,"South Alabama","Sun Belt","",13,6,7,0,8,5,3,0,6,3,3,0,6,3,3,0
"1766",2014,"South Carolina","SEC","East",13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"1767",2014,"Southern Mississippi","Conference USA","West",12,3,9,0,8,1,7,0,6,2,4,0,6,1,5,0
"1768",2014,"South Florida","American Athletic","",12,4,8,0,8,3,5,0,7,2,5,0,5,2,3,0
"1769",2014,"Stanford","Pac-12","North",13,8,5,0,9,5,4,0,6,4,2,0,6,3,3,0
"1770",2014,"Syracuse","ACC","Atlantic",12,3,9,0,8,1,7,0,6,1,5,0,5,2,3,0
"1771",2014,"TCU","Big 12","",13,12,1,0,9,8,1,0,7,7,0,0,5,4,1,0
"1772",2014,"Temple","American Athletic","",12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1773",2014,"Tennessee","SEC","East",13,7,6,0,8,3,5,0,7,4,3,0,5,2,3,0
"1774",2014,"Texas","Big 12","",13,6,7,0,9,5,4,0,6,3,3,0,4,3,1,0
"1775",2014,"Texas A&M","SEC","West",13,8,5,0,8,3,5,0,6,3,3,0,5,3,2,0
"1776",2014,"Texas State","Sun Belt","",12,7,5,0,8,5,3,0,6,3,3,0,6,4,2,0
"1777",2014,"Texas Tech","Big 12","",12,4,8,0,9,2,7,0,6,2,4,0,5,2,3,0
"1778",2014,"Toledo","Mid-American","West",13,9,4,0,8,7,1,0,6,5,1,0,6,3,3,0
"1779",2014,"Troy","Sun Belt","",12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
"1780",2014,"Tulane","American Athletic","",12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"1781",2014,"Tulsa","American Athletic","",12,2,10,0,8,2,6,0,6,2,4,0,6,0,6,0
"1782",2014,"UAB","Conference USA","East",12,6,6,0,8,4,4,0,6,3,3,0,6,3,3,0
"1783",2014,"UCF","American Athletic","",13,9,4,0,8,7,1,0,6,6,0,0,5,3,2,0
"1784",2014,"UCLA","Pac-12","South",13,10,3,0,9,6,3,0,6,3,3,0,5,5,0,0
"1785",2014,"UMass","Mid-American","East",12,3,9,0,8,3,5,0,6,2,4,0,6,1,5,0
"1786",2014,"UNLV","Mountain West","West",13,2,11,0,8,1,7,0,6,2,4,0,7,0,7,0
"1787",2014,"USC","Pac-12","South",13,9,4,0,9,6,3,0,6,5,1,0,6,3,3,0
"1788",2014,"Utah","Pac-12","South",13,9,4,0,9,5,4,0,6,3,3,0,6,5,1,0
"1789",2014,"Utah State","Mountain West","Mountain",14,10,4,0,8,6,2,0,6,6,0,0,7,3,4,0
"1790",2014,"UTEP","Conference USA","West",13,7,6,0,8,5,3,0,6,5,1,0,6,2,4,0
"1791",2014,"UT San Antonio","Conference USA","West",12,4,8,0,8,3,5,0,6,3,3,0,6,1,5,0
"1792",2014,"Vanderbilt","SEC","East",12,3,9,0,8,0,8,0,8,3,5,0,4,0,4,0
"1793",2014,"Virginia","ACC","Coastal",12,5,7,0,8,3,5,0,7,5,2,0,5,0,5,0
"1794",2014,"Virginia Tech","ACC","Coastal",13,7,6,0,8,3,5,0,7,3,4,0,5,3,2,0
"1795",2014,"Wake Forest","ACC","Atlantic",12,3,9,0,8,1,7,0,6,3,3,0,6,0,6,0
"1796",2014,"Washington","Pac-12","North",14,8,6,0,9,4,5,0,7,4,3,0,6,4,2,0
"1797",2014,"Washington State","Pac-12","North",12,3,9,0,9,2,7,0,7,1,6,0,5,2,3,0
"1798",2014,"Western Kentucky","Conference USA","East",13,8,5,0,8,4,4,0,6,5,1,0,6,2,4,0
"1799",2014,"Western Michigan","Mid-American","West",13,8,5,0,8,6,2,0,5,3,2,0,7,5,2,0
"1800",2014,"West Virginia","Big 12","",13,7,6,0,9,5,4,0,6,3,3,0,5,4,1,0
"1801",2014,"Wisconsin","Big Ten","West",14,11,3,0,9,7,2,0,7,7,0,0,4,3,1,0
"1802",2014,"Wyoming","Mountain West","Mountain",12,4,8,0,8,2,6,0,6,3,3,0,6,1,5,0
"1803",2015,"Air Force","Mountain West","Mountain",14,8,6,0,9,6,3,0,6,6,0,0,7,2,5,0
"1804",2015,"Akron","Mid-American","East",13,8,5,0,8,5,3,0,6,3,3,0,6,4,2,0
"1805",2015,"Alabama","SEC","West",15,14,1,0,9,8,1,0,7,6,1,0,4,4,0,0
"1806",2015,"Appalachian State","Sun Belt","",13,11,2,0,8,7,1,0,6,5,1,0,6,5,1,0
"1807",2015,"Arizona","Pac-12","South",13,7,6,0,9,3,6,0,6,4,2,0,6,2,4,0
"1808",2015,"Arizona State","Pac-12","South",13,6,7,0,9,4,5,0,7,5,2,0,4,1,3,0
"1809",2015,"Arkansas","SEC","West",13,8,5,0,8,5,3,0,7,4,3,0,4,3,1,0
"1810",2015,"Arkansas State","Sun Belt","",13,9,4,0,8,8,0,0,6,5,1,0,6,4,2,0
"1811",2015,"Army","FBS Independents","",12,2,10,0,0,0,0,0,6,1,5,0,5,1,4,0
"1812",2015,"Auburn","SEC","West",13,7,6,0,8,2,6,0,7,3,4,0,4,2,2,0
"1813",2015,"Ball State","Mid-American","West",12,3,9,0,8,2,6,0,6,2,4,0,6,1,5,0
"1814",2015,"Baylor","Big 12","",13,10,3,0,9,6,3,0,6,4,2,0,5,4,1,0
"1815",2015,"Boise State","Mountain West","Mountain",13,9,4,0,8,5,3,0,6,4,2,0,6,4,2,0
"1816",2015,"Boston College","ACC","Atlantic",12,3,9,0,8,0,8,0,7,3,4,0,4,0,4,0
"1817",2015,"Bowling Green","Mid-American","East",14,10,4,0,9,8,1,0,5,3,2,0,6,6,0,0
